timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:52:00,-1076414950866986,2000000,-201078,-201078,-201078,-201078,0,2000000,792822773334326608
2023-04-22 02:53:00,-1076414825065434,2000000,-201078,-201078,-201078,-201078,0,2000000,792822773334326608
2023-04-22 02:54:00,23498965867343624,-43399913,-201078,-201078,-201078,-201078,23498965867343624,0,792822773334326608
2023-04-22 02:55:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:56:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:57:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:58:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:59:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:00:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:01:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:02:00,-3434494803023300,6384685,-201078,-201078,-201078,-201078,300000000000000,6938750,792822773334326608
2023-04-22 03:03:00,10000000000000000,-18468833,-201078,-201078,-201078,-201078,10000000000000000,0,792822773334326608
2023-04-22 03:04:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:05:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:06:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:07:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:08:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:09:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:10:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:11:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:12:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:13:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:14:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:15:00,-2691045266813540,5000000,-201078,-201078,-201078,-201078,0,5000000,792822773334326608
2023-04-22 03:16:00,-2691044480550484,5000000,-201078,-201078,-201078,-201078,0,5000000,792822773334326608
2023-04-22 03:17:00,-5382088761625125,10000005,-201078,-201078,-201078,-201078,0,10000005,792822773334326608
2023-04-22 03:18:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:19:00,-538208487253501,1000000,-201078,-201078,-201078,-201078,0,1000000,792822773334326608
2023-04-22 03:20:00,-16146239993145093,30000000,-201078,-201078,-201078,-201078,0,30000000,792822773334326608
2023-04-22 03:21:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
