timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 04:02:00,14662800000000000131072,-21603775122,-272426,-272413,-272426,-272413,14662800000000000131072,0,25074564679964428737
2023-04-22 04:03:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:04:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:05:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:06:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:07:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:08:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:09:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:10:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:11:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:12:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:13:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:14:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:15:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:16:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:17:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:18:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:19:00,0,0,-272426,-272426,-272426,-272426,0,0,25074564679964428737
2023-04-22 04:20:00,-11152603963086338137584,16528201847,-272415,-272426,-272426,-272415,0,16528201847,25084358652621851458
2023-04-22 04:21:00,0,0,-272415,-272415,-272415,-272415,0,0,25084358652621851458
2023-04-22 04:22:00,-26682313959983062568549,39615966276,-272392,-272414,-272414,-272389,0,39615966276,24928899175961827009
2023-04-22 04:23:00,-2690000000000000000000,3999636839,-272386,-272388,-272388,-272386,0,3999636839,24919105203304404288
2023-04-22 04:24:00,-60533296906843379448685,90282950079,-272347,-272383,-272383,-272327,0,90282950079,24919105203304404288
2023-04-22 04:25:00,0,0,-272347,-272347,-272347,-272347,0,0,24919105203304404288
2023-04-22 04:26:00,0,0,-272347,-272347,-272347,-272347,0,0,24919105203304404288
2023-04-22 04:27:00,0,0,-272347,-272347,-272347,-272347,0,0,24919105203304404288
