timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:57:00,1000000000000000000000,-1459162708,-272540,-272541,-272541,-272541,1000000000000000000000,0,25533165489177576390
2023-04-22 02:58:00,24151761521393298956232,-35198341658,-272565,-272542,-272565,-272542,24151761521393298956232,0,23668174796166246117
2023-04-22 02:59:00,-12829407725805623507320,18718194399,-272552,-272564,-272564,-272544,8676979580023294352288,31370355263,23668174796166246117
2023-04-22 03:00:00,5058727903577012000000,-7371278279,-272557,-272553,-272557,-272553,5058727903577012000000,0,23668174796166246117
2023-04-22 03:01:00,-12976691533895881402192,18935216171,-272544,-272556,-272556,-272544,0,18935216171,25511447835831989048
2023-04-22 03:02:00,-4047256802144156185456,5910474089,-272541,-272542,-272542,-272541,0,5910474089,25511736786454884695
2023-04-22 03:03:00,-5574492914784218077753,8144506247,-272535,-272540,-272540,-272535,0,8144506247,25529484665147306140
2023-04-22 03:04:00,-20654652700210908402355,30214642670,-272516,-272534,-272534,-272516,31000000000000000000,30259926958,25523173452446833117
2023-04-22 03:05:00,7249991469796073467822,-10597117462,-272523,-272515,-272523,-272513,10419830000000000000000,4642225946,25523173452446833117
2023-04-22 03:06:00,11927055824877742891079,-17419531875,-272534,-272523,-272534,-272523,15845601826380472459996,5732000000,25529484665147306140
2023-04-22 03:07:00,-3454133585672164249679,5066692909,-272531,-272535,-272535,-272520,11782863178071595275335,22284777619,25534239873048733970
2023-04-22 03:08:00,-7386910108581060962816,10805654682,-272524,-272532,-272532,-272524,1000000000000000000000,12266225435,25527928660348260947
2023-04-22 03:09:00,-10498849866855097317489,15368840361,-272514,-272524,-272524,-272514,45000000000000000000,15434680781,25527928660348260947
2023-04-22 03:10:00,-8204493190978304840149,12020823747,-272506,-272513,-272513,-272506,0,12020823747,25527928660348260947
2023-04-22 03:11:00,-5899999999000000000000,8650321977,-272500,-272505,-272505,-272500,100000000000000000000,8796774644,23796596143563066359
2023-04-22 03:12:00,16540566311338882898739,-24199262311,-272516,-272501,-272516,-272501,26735981133102979103380,14938720500,25527928660348260947
2023-04-22 03:13:00,3616716040604489653123,-5285738804,-272519,-272517,-272522,-272517,6227300000000000000000,3820753769,25529166900091007976
2023-04-22 03:14:00,-4582300000000000000000,6708770189,-272519,-272519,-272519,-272515,0,6708770189,25529166900091007976
2023-04-22 03:15:00,-23798738168671629962950,34897144719,-272492,-272509,-272509,-272492,4802349907756497394312,41930169041,23797898378369889070
2023-04-22 03:16:00,-19030919497793736015253,27973052645,-272472,-272489,-272489,-272472,8716316793946123578510,40773122443,23513023551896826742
2023-04-22 03:17:00,2002121953274656427541,-2939672659,-272474,-272472,-272475,-272472,3005631700000000000000,1475419531,23513367938682572091
2023-04-22 03:18:00,-744278177302520941925,1095853451,-272474,-272473,-272474,-272473,1002721822697479058075,2568904472,23513367938682572091
